# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
0.7061        	1.573403e-02	1.927008e-04	4.664152e-04
0.7062        	1.561017e-02	1.927029e-04	4.661733e-04
0.7063        	1.550670e-02	1.927114e-04	4.659151e-04
0.7064        	1.543002e-02	1.927197e-04	4.656500e-04
0.7065        	1.542457e-02	1.927360e-04	4.653842e-04
0.7066        	1.548456e-02	1.927535e-04	4.651269e-04
0.7067        	1.556160e-02	1.927715e-04	4.648841e-04
0.7068        	1.564650e-02	1.927906e-04	4.646455e-04
0.7069        	1.563443e-02	1.928097e-04	4.644165e-04
0.707         	1.559693e-02	1.928268e-04	4.641930e-04
0.7071        	1.553673e-02	1.928466e-04	4.639848e-04
0.7072        	1.545750e-02	1.928653e-04	4.637851e-04
0.7073        	1.539317e-02	1.928816e-04	4.635854e-04
0.7074        	1.534021e-02	1.929022e-04	4.633881e-04
0.7075        	1.533223e-02	1.929197e-04	4.631932e-04
0.7076        	1.533506e-02	1.929303e-04	4.630120e-04
0.7077        	1.532338e-02	1.929370e-04	4.628351e-04
0.7078        	1.533620e-02	1.929390e-04	4.626595e-04
0.7079        	1.536584e-02	1.929330e-04	4.624809e-04
0.708         	1.536568e-02	1.928996e-04	4.623340e-04
0.7081        	1.534278e-02	1.928666e-04	4.621994e-04
0.7082        	1.534135e-02	1.928349e-04	4.620467e-04
0.7083        	1.534013e-02	1.928114e-04	4.618665e-04
0.7084        	1.533261e-02	1.928001e-04	4.616687e-04
0.7085        	1.533842e-02	1.927890e-04	4.614433e-04
0.7086        	1.533751e-02	1.927806e-04	4.612149e-04
0.7087        	1.532587e-02	1.927765e-04	4.609831e-04
0.7088        	1.529575e-02	1.927718e-04	4.607585e-04
0.7089        	1.525942e-02	1.927685e-04	4.605404e-04
0.709         	1.522113e-02	1.927658e-04	4.603275e-04
0.7091        	1.519055e-02	1.927245e-04	4.601281e-04
0.7092        	1.516465e-02	1.926746e-04	4.599723e-04
0.7093        	1.513819e-02	1.926317e-04	4.598016e-04
0.7094        	1.510429e-02	1.925970e-04	4.596063e-04
0.7095        	1.507254e-02	1.925938e-04	4.593913e-04
0.7096        	1.505482e-02	1.925943e-04	4.591561e-04
0.7097        	1.505116e-02	1.925933e-04	4.589075e-04
0.7098        	1.505302e-02	1.925909e-04	4.586783e-04
0.7099        	1.505861e-02	1.925872e-04	4.584447e-04
0.71          	1.507263e-02	1.925845e-04	4.582105e-04
0.7101        	1.509383e-02	1.925840e-04	4.579899e-04
0.7102        	1.511196e-02	1.925848e-04	4.577760e-04
0.7103        	1.512312e-02	1.925874e-04	4.575809e-04
0.7104        	1.512820e-02	1.925868e-04	4.573935e-04
0.7105        	1.513248e-02	1.925845e-04	4.572023e-04
0.7106        	1.514207e-02	1.925820e-04	4.569916e-04
0.7107        	1.514798e-02	1.925775e-04	4.567972e-04
0.7108        	1.515321e-02	1.925709e-04	4.566121e-04
0.7109        	1.517225e-02	1.925623e-04	4.564234e-04
0.711         	1.519275e-02	1.925491e-04	4.562230e-04
0.7111        	1.520957e-02	1.925269e-04	4.560353e-04
0.7112        	1.522667e-02	1.925058e-04	4.558389e-04
0.7113        	1.525703e-02	1.924818e-04	4.556315e-04
0.7114        	1.528503e-02	1.924535e-04	4.554089e-04
0.7115        	1.531671e-02	1.924270e-04	4.551752e-04
0.7116        	1.535643e-02	1.923977e-04	4.549417e-04
0.7117        	1.540569e-02	1.923669e-04	4.547380e-04
0.7118        	1.547905e-02	1.923433e-04	4.545214e-04
0.7119        	1.540454e-02	1.923192e-04	4.543002e-04
0.712         	1.521823e-02	1.922782e-04	4.540623e-04
0.7121        	1.502686e-02	1.922555e-04	4.538281e-04
0.7122        	1.495451e-02	1.922353e-04	4.535650e-04
0.7123        	1.491058e-02	1.922194e-04	4.533015e-04
0.7124        	1.486764e-02	1.921796e-04	4.530360e-04
0.7125        	1.486626e-02	1.921421e-04	4.527855e-04
0.7126        	1.483772e-02	1.921290e-04	4.525246e-04
0.7127        	1.479846e-02	1.921159e-04	4.522417e-04
0.7128        	1.480074e-02	1.920936e-04	4.519599e-04
0.7129        	1.480325e-02	1.920739e-04	4.516887e-04
0.713         	1.480623e-02	1.920572e-04	4.514115e-04
0.7131        	1.481577e-02	1.920434e-04	4.511416e-04
0.7132        	1.485269e-02	1.920273e-04	4.509002e-04
0.7133        	1.489361e-02	1.920143e-04	4.506335e-04
0.7134        	1.492285e-02	1.919972e-04	4.503858e-04
0.7135        	1.493294e-02	1.919763e-04	4.501351e-04
0.7136        	1.493396e-02	1.919516e-04	4.498868e-04
0.7137        	1.493733e-02	1.919267e-04	4.496437e-04
0.7138        	1.493166e-02	1.918958e-04	4.494157e-04
0.7139        	1.492334e-02	1.918640e-04	4.491894e-04
0.714         	1.491313e-02	1.918294e-04	4.489598e-04
0.7141        	1.490686e-02	1.917926e-04	4.487299e-04
0.7142        	1.491274e-02	1.917547e-04	4.484955e-04
0.7143        	1.493132e-02	1.917207e-04	4.482630e-04
0.7144        	1.496600e-02	1.916875e-04	4.480163e-04
0.7145        	1.500092e-02	1.916585e-04	4.477535e-04
0.7146        	1.503013e-02	1.916299e-04	4.474762e-04
0.7147        	1.505453e-02	1.915968e-04	4.471963e-04
0.7148        	1.507185e-02	1.915629e-04	4.469239e-04
0.7149        	1.508598e-02	1.915322e-04	4.466424e-04
0.715         	1.509684e-02	1.915026e-04	4.463553e-04
0.7151        	1.510816e-02	1.914745e-04	4.460563e-04
0.7152        	1.511736e-02	1.914457e-04	4.457477e-04
0.7153        	1.512967e-02	1.914177e-04	4.454305e-04
0.7154        	1.514546e-02	1.913888e-04	4.451144e-04
0.7155        	1.516424e-02	1.913596e-04	4.447955e-04
0.7156        	1.518769e-02	1.913331e-04	4.444647e-04
0.7157        	1.521595e-02	1.912987e-04	4.441509e-04
0.7158        	1.518904e-02	1.912615e-04	4.438363e-04
0.7159        	1.515317e-02	1.912271e-04	4.435070e-04
0.716         	1.524155e-02	1.911981e-04	4.431771e-04
0.7161        	1.547586e-02	1.911676e-04	4.428419e-04
0.7162        	1.614526e-02	1.911334e-04	4.425026e-04
0.7163        	1.588835e-02	1.910943e-04	4.421836e-04
0.7164        	1.571686e-02	1.910570e-04	4.418330e-04
0.7165        	1.576049e-02	1.910183e-04	4.415190e-04
0.7166        	1.579047e-02	1.909788e-04	4.411667e-04
0.7167        	1.578007e-02	1.909373e-04	4.408190e-04
0.7168        	1.584387e-02	1.908935e-04	4.404630e-04
0.7169        	1.587288e-02	1.908486e-04	4.401130e-04
0.717         	1.588338e-02	1.907950e-04	4.397835e-04
0.7171        	1.587465e-02	1.907386e-04	4.394617e-04
0.7172        	1.583324e-02	1.906867e-04	4.391503e-04
0.7173        	1.578485e-02	1.906346e-04	4.388436e-04
0.7174        	1.570722e-02	1.905809e-04	4.385403e-04
0.7175        	1.561649e-02	1.905311e-04	4.382331e-04
0.7176        	1.556708e-02	1.904866e-04	4.379034e-04
0.7177        	1.549129e-02	1.904425e-04	4.375726e-04
0.7178        	1.539601e-02	1.903966e-04	4.372390e-04
0.7179        	1.528963e-02	1.903480e-04	4.369026e-04
0.718         	1.518578e-02	1.903002e-04	4.365602e-04
0.7181        	1.508652e-02	1.902551e-04	4.362084e-04
0.7182        	1.505049e-02	1.902126e-04	4.358605e-04
0.7183        	1.501543e-02	1.901739e-04	4.355001e-04
0.7184        	1.497695e-02	1.901415e-04	4.351021e-04
0.7185        	1.493920e-02	1.901022e-04	4.347276e-04
0.7186        	1.490739e-02	1.900639e-04	4.343353e-04
0.7187        	1.486757e-02	1.900248e-04	4.339264e-04
0.7188        	1.481841e-02	1.899852e-04	4.335116e-04
0.7189        	1.476320e-02	1.899452e-04	4.330955e-04
0.719         	1.471430e-02	1.899033e-04	4.326670e-04
0.7191        	1.467174e-02	1.898636e-04	4.322352e-04
0.7192        	1.463367e-02	1.898226e-04	4.318054e-04
0.7193        	1.459440e-02	1.897818e-04	4.313718e-04
0.7194        	1.454912e-02	1.897357e-04	4.309376e-04
0.7195        	1.448339e-02	1.896866e-04	4.305064e-04
0.7196        	1.440397e-02	1.896338e-04	4.300818e-04
0.7197        	1.431249e-02	1.895805e-04	4.296677e-04
0.7198        	1.421370e-02	1.895243e-04	4.292596e-04
0.7199        	1.413775e-02	1.894581e-04	4.288750e-04
0.72          	1.407225e-02	1.893957e-04	4.284558e-04
0.7201        	1.404393e-02	1.893328e-04	4.280414e-04
0.7202        	1.401090e-02	1.892711e-04	4.276362e-04
0.7203        	1.397954e-02	1.892102e-04	4.272382e-04
0.7204        	1.394613e-02	1.891502e-04	4.268361e-04
0.7205        	1.392252e-02	1.890919e-04	4.264376e-04
0.7206        	1.390862e-02	1.890354e-04	4.260403e-04
0.7207        	1.389544e-02	1.889805e-04	4.256306e-04
0.7208        	1.388185e-02	1.889255e-04	4.252131e-04
0.7209        	1.387306e-02	1.888679e-04	4.247891e-04
0.721         	1.386363e-02	1.888107e-04	4.243626e-04
0.7211        	1.385176e-02	1.887553e-04	4.239316e-04
0.7212        	1.384032e-02	1.886996e-04	4.234954e-04
0.7213        	1.382260e-02	1.886459e-04	4.230541e-04
0.7214        	1.379786e-02	1.885914e-04	4.226041e-04
0.7215        	1.376744e-02	1.885376e-04	4.221497e-04
0.7216        	1.373657e-02	1.884814e-04	4.216913e-04
0.7217        	1.370269e-02	1.884230e-04	4.212244e-04
0.7218        	1.366453e-02	1.883664e-04	4.207571e-04
0.7219        	1.362301e-02	1.883100e-04	4.202928e-04
0.722         	1.358110e-02	1.882541e-04	4.198239e-04
0.7221        	1.354918e-02	1.881976e-04	4.193580e-04
0.7222        	1.352221e-02	1.881439e-04	4.188850e-04
0.7223        	1.349903e-02	1.880900e-04	4.184166e-04
0.7224        	1.347723e-02	1.880351e-04	4.179461e-04
0.7225        	1.346780e-02	1.879804e-04	4.174859e-04
0.7226        	1.345731e-02	1.879228e-04	4.170242e-04
0.7227        	1.344722e-02	1.878621e-04	4.165615e-04
0.7228        	1.343818e-02	1.877999e-04	4.160954e-04
0.7229        	1.343020e-02	1.877355e-04	4.156279e-04
0.723         	1.342773e-02	1.876699e-04	4.151617e-04
0.7231        	1.342464e-02	1.875958e-04	4.146874e-04
0.7232        	1.342772e-02	1.875284e-04	4.142131e-04
0.7233        	1.343208e-02	1.874639e-04	4.137275e-04
0.7234        	1.343952e-02	1.874003e-04	4.132363e-04
0.7235        	1.344854e-02	1.873353e-04	4.127415e-04
0.7236        	1.345270e-02	1.872648e-04	4.122477e-04
0.7237        	1.346272e-02	1.872006e-04	4.117604e-04
0.7238        	1.347281e-02	1.871372e-04	4.112700e-04
0.7239        	1.348284e-02	1.870734e-04	4.107786e-04
0.724         	1.349165e-02	1.870084e-04	4.102850e-04
0.7241        	1.349852e-02	1.869412e-04	4.097909e-04
0.7242        	1.350360e-02	1.868721e-04	4.092934e-04
0.7243        	1.351255e-02	1.868024e-04	4.087950e-04
0.7244        	1.352308e-02	1.867308e-04	4.082944e-04
0.7245        	1.353623e-02	1.866549e-04	4.077913e-04
0.7246        	1.354968e-02	1.865758e-04	4.072928e-04
0.7247        	1.356427e-02	1.864945e-04	4.067914e-04
0.7248        	1.358056e-02	1.864135e-04	4.062995e-04
0.7249        	1.353128e-02	1.863309e-04	4.058060e-04
0.725         	1.346822e-02	1.862505e-04	4.053158e-04
0.7251        	1.342680e-02	1.861729e-04	4.048324e-04
0.7252        	1.337788e-02	1.860961e-04	4.043483e-04
0.7253        	1.332723e-02	1.860206e-04	4.038639e-04
0.7254        	1.332542e-02	1.859479e-04	4.033755e-04
0.7255        	1.333420e-02	1.858755e-04	4.028877e-04
0.7256        	1.336673e-02	1.858012e-04	4.023968e-04
0.7257        	1.338704e-02	1.857251e-04	4.019040e-04
0.7258        	1.339805e-02	1.856479e-04	4.014089e-04
0.7259        	1.339985e-02	1.855677e-04	4.009151e-04
0.726         	1.340102e-02	1.854812e-04	4.004481e-04
0.7261        	1.340020e-02	1.853990e-04	3.999651e-04
0.7262        	1.339560e-02	1.853153e-04	3.994824e-04
0.7263        	1.339676e-02	1.852315e-04	3.990030e-04
0.7264        	1.339574e-02	1.851519e-04	3.985175e-04
0.7265        	1.339309e-02	1.850777e-04	3.980328e-04
0.7266        	1.338827e-02	1.850050e-04	3.975494e-04
0.7267        	1.338269e-02	1.849342e-04	3.970612e-04
0.7268        	1.337393e-02	1.848646e-04	3.965712e-04
0.7269        	1.336331e-02	1.847955e-04	3.960825e-04
0.727         	1.335379e-02	1.847263e-04	3.955940e-04
0.7271        	1.334218e-02	1.846583e-04	3.951143e-04
0.7272        	1.332815e-02	1.845901e-04	3.946372e-04
0.7273        	1.331257e-02	1.845223e-04	3.941686e-04
0.7274        	1.329621e-02	1.844586e-04	3.937086e-04
0.7275        	1.328060e-02	1.843954e-04	3.932538e-04
0.7276        	1.326986e-02	1.843311e-04	3.927971e-04
0.7277        	1.326685e-02	1.842663e-04	3.923370e-04
0.7278        	1.326700e-02	1.842035e-04	3.918757e-04
0.7279        	1.327012e-02	1.841441e-04	3.914178e-04
0.728         	1.327811e-02	1.840840e-04	3.909638e-04
0.7281        	1.328935e-02	1.840230e-04	3.905125e-04
0.7282        	1.330447e-02	1.839630e-04	3.900649e-04
0.7283        	1.334263e-02	1.839021e-04	3.896139e-04
0.7284        	1.338558e-02	1.838388e-04	3.891658e-04
0.7285        	1.342974e-02	1.837786e-04	3.887129e-04
0.7286        	1.347170e-02	1.837206e-04	3.882670e-04
0.7287        	1.350692e-02	1.836622e-04	3.878240e-04
0.7288        	1.353426e-02	1.836051e-04	3.873819e-04
0.7289        	1.355287e-02	1.835477e-04	3.869480e-04
0.729         	1.356269e-02	1.834895e-04	3.865127e-04
0.7291        	1.356550e-02	1.834293e-04	3.860791e-04
0.7292        	1.356442e-02	1.833697e-04	3.856446e-04
0.7293        	1.356314e-02	1.833119e-04	3.852092e-04
0.7294        	1.356636e-02	1.832538e-04	3.847751e-04
0.7295        	1.356124e-02	1.831924e-04	3.843379e-04
0.7296        	1.352319e-02	1.831294e-04	3.839024e-04
0.7297        	1.348414e-02	1.830607e-04	3.834970e-04
0.7298        	1.345003e-02	1.829902e-04	3.831023e-04
0.7299        	1.341997e-02	1.829196e-04	3.827277e-04
0.73          	1.338877e-02	1.828489e-04	3.823585e-04
0.7301        	1.335030e-02	1.827758e-04	3.819908e-04
0.7302        	1.330799e-02	1.827016e-04	3.816246e-04
0.7303        	1.327066e-02	1.826265e-04	3.812659e-04
0.7304        	1.323965e-02	1.825483e-04	3.809186e-04
0.7305        	1.321030e-02	1.824743e-04	3.805285e-04
0.7306        	1.319901e-02	1.824026e-04	3.801406e-04
0.7307        	1.319326e-02	1.823359e-04	3.797537e-04
0.7308        	1.318030e-02	1.822653e-04	3.793727e-04
0.7309        	1.317271e-02	1.821982e-04	3.790009e-04
0.731         	1.316580e-02	1.821368e-04	3.786241e-04
0.7311        	1.316384e-02	1.820752e-04	3.782433e-04
0.7312        	1.317078e-02	1.820079e-04	3.778923e-04
0.7313        	1.318222e-02	1.819392e-04	3.775359e-04
0.7314        	1.320085e-02	1.818687e-04	3.771793e-04
0.7315        	1.322395e-02	1.817954e-04	3.768319e-04
0.7316        	1.325944e-02	1.817188e-04	3.765039e-04
0.7317        	1.329714e-02	1.816468e-04	3.761580e-04
0.7318        	1.334346e-02	1.815761e-04	3.758208e-04
0.7319        	1.340409e-02	1.815060e-04	3.754846e-04
0.732         	1.350114e-02	1.814384e-04	3.751522e-04
0.7321        	1.364261e-02	1.813693e-04	3.748319e-04
0.7322        	1.386762e-02	1.813010e-04	3.745132e-04
0.7323        	1.429339e-02	1.812304e-04	3.741927e-04
0.7324        	1.502798e-02	1.812396e-04	3.737615e-04
0.7325        	1.491963e-02	1.812432e-04	3.733260e-04
0.7326        	1.457651e-02	1.811427e-04	3.730609e-04
0.7327        	1.412827e-02	1.810382e-04	3.728421e-04
0.7328        	1.386855e-02	1.809318e-04	3.726333e-04
0.7329        	1.361557e-02	1.808165e-04	3.724353e-04
0.733         	1.336585e-02	1.806974e-04	3.722114e-04
0.7331        	1.323701e-02	1.805788e-04	3.719600e-04
0.7332        	1.333403e-02	1.804614e-04	3.716811e-04
0.7333        	1.349345e-02	1.803461e-04	3.713763e-04
0.7334        	1.357478e-02	1.802404e-04	3.710321e-04
0.7335        	1.359167e-02	1.801415e-04	3.706756e-04
0.7336        	1.355498e-02	1.800530e-04	3.703129e-04
0.7337        	1.347721e-02	1.799759e-04	3.699449e-04
0.7338        	1.337344e-02	1.799054e-04	3.695788e-04
0.7339        	1.324023e-02	1.799212e-04	3.690981e-04
0.734         	1.313663e-02	1.798477e-04	3.687586e-04
0.7341        	1.304454e-02	1.797740e-04	3.684629e-04
0.7342        	1.296529e-02	1.796993e-04	3.681972e-04
0.7343        	1.290451e-02	1.796208e-04	3.679520e-04
0.7344        	1.287169e-02	1.795408e-04	3.677185e-04
0.7345        	1.284689e-02	1.794585e-04	3.674905e-04
0.7346        	1.283362e-02	1.793741e-04	3.672570e-04
0.7347        	1.282686e-02	1.792908e-04	3.670154e-04
0.7348        	1.282779e-02	1.792074e-04	3.667692e-04
0.7349        	1.283574e-02	1.791242e-04	3.665112e-04
0.735         	1.286695e-02	1.790410e-04	3.662512e-04
0.7351        	1.290203e-02	1.789583e-04	3.659907e-04
0.7352        	1.294981e-02	1.788709e-04	3.657529e-04
0.7353        	1.300216e-02	1.787826e-04	3.655240e-04
0.7354        	1.306760e-02	1.786943e-04	3.652974e-04
0.7355        	1.313891e-02	1.786066e-04	3.650771e-04
0.7356        	1.322145e-02	1.785206e-04	3.648651e-04
0.7357        	1.330580e-02	1.784346e-04	3.646651e-04
0.7358        	1.339476e-02	1.783486e-04	3.644855e-04
0.7359        	1.349524e-02	1.782611e-04	3.643293e-04
0.736         	1.361265e-02	1.781717e-04	3.641836e-04
0.7361        	1.375507e-02	1.780829e-04	3.640470e-04
0.7362        	1.393107e-02	1.779937e-04	3.639156e-04
0.7363        	1.416224e-02	1.779040e-04	3.637856e-04
0.7364        	1.448779e-02	1.778143e-04	3.636554e-04
0.7365        	1.548601e-02	1.778139e-04	3.632869e-04
0.7366        	1.856953e-02	1.777987e-04	3.629051e-04
0.7367        	1.761031e-02	1.777673e-04	3.625212e-04
0.7368        	1.745770e-02	1.776397e-04	3.624417e-04
0.7369        	1.697588e-02	1.775218e-04	3.624460e-04
0.737         	1.649777e-02	1.774214e-04	3.624887e-04
0.7371        	1.602473e-02	1.773164e-04	3.625336e-04
0.7372        	1.556928e-02	1.772004e-04	3.625540e-04
0.7373        	1.516723e-02	1.770670e-04	3.625262e-04
0.7374        	1.495286e-02	1.769140e-04	3.624372e-04
0.7375        	1.514259e-02	1.767464e-04	3.622671e-04
0.7376        	1.514875e-02	1.765881e-04	3.620553e-04
0.7377        	1.483177e-02	1.765613e-04	3.614537e-04
0.7378        	1.454770e-02	1.764038e-04	3.610919e-04
0.7379        	1.417812e-02	1.762590e-04	3.606823e-04
0.738         	1.414113e-02	1.761300e-04	3.602540e-04
0.7381        	1.439401e-02	1.760204e-04	3.598304e-04
0.7382        	1.458100e-02	1.760160e-04	3.592712e-04
0.7383        	1.471857e-02	1.760084e-04	3.587413e-04
0.7384        	1.487456e-02	1.759002e-04	3.583740e-04
0.7385        	1.491045e-02	1.757846e-04	3.580440e-04
0.7386        	1.485118e-02	1.756657e-04	3.577413e-04
0.7387        	1.474248e-02	1.755408e-04	3.574883e-04
0.7388        	1.460117e-02	1.754180e-04	3.572546e-04
0.7389        	1.451313e-02	1.752977e-04	3.570210e-04
0.739         	1.439462e-02	1.751826e-04	3.567756e-04
0.7391        	1.425908e-02	1.750710e-04	3.565195e-04
0.7392        	1.410173e-02	1.749638e-04	3.562446e-04
0.7393        	1.393369e-02	1.748614e-04	3.559509e-04
0.7394        	1.376627e-02	1.747630e-04	3.556519e-04
0.7395        	1.361170e-02	1.746573e-04	3.553808e-04
0.7396        	1.347468e-02	1.745534e-04	3.551251e-04
0.7397        	1.336089e-02	1.744489e-04	3.548924e-04
0.7398        	1.327872e-02	1.743457e-04	3.546838e-04
0.7399        	1.318758e-02	1.742375e-04	3.544831e-04
0.74          	1.310226e-02	1.741253e-04	3.543120e-04
0.7401        	1.302522e-02	1.740105e-04	3.541659e-04
0.7402        	1.295921e-02	1.739003e-04	3.540371e-04
0.7403        	1.290664e-02	1.737917e-04	3.539119e-04
0.7404        	1.287845e-02	1.736835e-04	3.537958e-04
0.7405        	1.285952e-02	1.735805e-04	3.536853e-04
0.7406        	1.284109e-02	1.734765e-04	3.535720e-04
0.7407        	1.281854e-02	1.733751e-04	3.534297e-04
0.7408        	1.279170e-02	1.732697e-04	3.532753e-04
0.7409        	1.276404e-02	1.731622e-04	3.531166e-04
0.741         	1.273330e-02	1.730565e-04	3.529459e-04
0.7411        	1.270518e-02	1.729494e-04	3.527581e-04
0.7412        	1.267911e-02	1.728431e-04	3.525572e-04
0.7413        	1.265705e-02	1.727414e-04	3.523425e-04
0.7414        	1.263862e-02	1.726437e-04	3.521129e-04
0.7415        	1.261792e-02	1.725506e-04	3.518693e-04
0.7416        	1.259021e-02	1.724656e-04	3.516201e-04
0.7417        	1.255829e-02	1.723827e-04	3.513732e-04
0.7418        	1.252896e-02	1.723055e-04	3.511329e-04
0.7419        	1.250222e-02	1.722337e-04	3.509079e-04
0.742         	1.247196e-02	1.721692e-04	3.506937e-04
0.7421        	1.245164e-02	1.721066e-04	3.504981e-04
0.7422        	1.243945e-02	1.720445e-04	3.503271e-04
0.7423        	1.241359e-02	1.719786e-04	3.501679e-04
0.7424        	1.241703e-02	1.719132e-04	3.500372e-04
0.7425        	1.242810e-02	1.718451e-04	3.499018e-04
0.7426        	1.245388e-02	1.717692e-04	3.498441e-04
0.7427        	1.246796e-02	1.716958e-04	3.497761e-04
